R1ID,ID,Dist,Gen
1493,12053,7,7
1494,12054,8,7
1495,12055,8,7
1496,12248,7,7
1497,12249,7,7
1498,12250,7,7
1499,12443,8,7
1500,12444,7,7
1501,12445,7,7
1502,12446,7,7
1503,12639,9,7
1504,12640,9,7
1505,12641,9,7
1506,12642,8,7
1507,12835,8,7
1508,12836,8,7
1509,12837,7,7
1510,12838,7,7
1511,13031,8,7
1512,13032,7,7
1513,13033,7,7
1514,13034,7,7
1515,13227,7,7
1516,13228,7,7
1517,13229,7,7
1518,13230,8,7
1519,13423,8,7
1520,13424,8,7
1521,13425,7,7
1522,13426,7,7
1523,13619,8,7
1524,13620,7,7
1525,13621,7,7
1526,13622,7,7
1527,13623,9,7
1528,13624,9,7
1529,13625,9,7
1530,13626,8,7
1531,13627,8,7
1532,13628,8,7
1533,13629,8,7
1534,13630,8,7
1535,13631,8,7
1536,2688,9,8
1537,2689,9,8
1538,2690,10,8
1539,2691,10,8
1540,2692,10,8
1541,2885,10,8
1542,2886,10,8
1543,2887,10,8
1544,2888,11,8
1545,3081,10,8
1546,3082,10,8
1547,3083,10,8
1548,3084,10,8
1549,3277,9,8
1550,3278,9,8
1551,3279,9,8
1552,3472,9,8
1553,3473,10,8
1554,3474,10,8
1555,3475,10,8
1556,3668,9,8
1557,3669,9,8
1558,3670,9,8
1559,3863,8,8
1560,3864,8,8
1561,3865,8,8
1562,3866,8,8
1563,3867,8,8
1564,3868,8,8
1565,3869,8,8
1566,3870,8,8
1567,3871,8,8
1568,3872,8,8
1569,3873,8,8
1570,3874,8,8
1571,3875,8,8
1572,3876,8,8
1573,3877,8,8
1574,3878,8,8
1575,3879,8,8
1576,3880,8,8
1577,3881,8,8
1578,3882,8,8
1579,3691,9,8
1580,3692,8,8
1581,3693,8,8
1582,3694,8,8
1583,3695,8,8
1584,3696,8,8
1585,3697,8,8
1586,3698,8,8
1587,3699,8,8
1588,3700,8,8
1589,3701,8,8
1590,3702,8,8
1591,3703,8,8
1592,3704,8,8
1593,3705,8,8
1594,3706,8,8
1595,3707,8,8
1596,3708,8,8
1597,3709,8,8
1598,3902,9,8
1599,3903,9,8
1600,3904,9,8
1601,3905,10,8
1602,3906,10,8
1603,4099,10,8
1604,4100,11,8
1605,4101,11,8
1606,4294,10,8
1607,4295,10,8
1608,4296,10,8
1609,4297,10,8
1610,4490,11,8
1611,4491,11,8
1612,4684,11,8
1613,4685,12,8
1614,4878,11,8
1615,4879,11,8
1616,5072,12,8
1617,5265,12,8
1618,5266,12,8
1619,5459,12,8
1620,5460,12,8
1621,5653,13,8
1622,5846,14,8
1623,6039,12,8
1624,6232,13,8
1625,6425,14,8
1626,6618,12,8
1627,6811,13,8
1628,7004,14,8
1629,7197,12,8
1630,7390,13,8
1631,7583,13,8
1632,7584,14,8
1633,7777,11,8
1634,7970,12,8
1635,7971,13,8
1636,8164,13,8
1637,8357,10,8
1638,8550,12,8
1639,8551,12,8
1640,8744,12,8
1641,8745,13,8
1642,8746,13,8
1643,8939,11,8
1644,8940,12,8
1645,8941,12,8
1646,9134,12,8
1647,9135,13,8
1648,9328,13,8
1649,9329,13,8
1650,9330,14,8
1651,9523,11,8
1652,9524,11,8
1653,9525,13,8
1654,9718,13,8
1655,9719,13,8
1656,9912,14,8
1657,9913,14,8
1658,9914,14,8
1659,10107,11,8
1660,10108,11,8
1661,10109,11,8
1662,10302,12,8
1663,10303,12,8
1664,10496,12,8
1665,10497,13,8
1666,10498,13,8
1667,10691,10,8
1668,10692,11,8
1669,10693,11,8
1670,10886,9,8
1671,10887,11,8
1672,10888,11,8
1673,11081,11,8
1674,11082,12,8
1675,11083,12,8
1676,11276,10,8
1677,11277,10,8
1678,11278,10,8
1679,11471,9,8
1680,11472,9,8
1681,11473,9,8
1682,11666,9,8
1683,11667,10,8
1684,11668,10,8
1685,11861,8,8
1686,11862,9,8
1687,11863,9,8
1688,12056,8,8
1689,12057,8,8
1690,12058,8,8
1691,12251,8,8
1692,12252,9,8
1693,12253,9,8
1694,12254,9,8
1695,12447,10,8
1696,12448,10,8
1697,12449,10,8
1698,12450,9,8
1699,12643,9,8
1700,12644,9,8
1701,12645,8,8
1702,12646,8,8
1703,12839,8,8
1704,12840,8,8
1705,12841,8,8
1706,12842,8,8
1707,13035,8,8
1708,13036,8,8
1709,13037,8,8
1710,13038,9,8
1711,13231,9,8
1712,13232,9,8
1713,13233,8,8
1714,13234,8,8
1715,13427,8,8
1716,13428,9,8
1717,13429,9,8
1718,13430,9,8
1719,13431,11,8
1720,13432,11,8
1721,13433,11,8
1722,13434,11,8
1723,13435,11,8
1724,13436,11,8
1725,13437,10,8
1726,13438,10,8
1727,13439,10,8
1728,2496,10,9
1729,2497,10,9
1730,2498,11,9
1731,2499,11,9
1732,2500,11,9
1733,2693,11,9
1734,2694,11,9
1735,2695,11,9
1736,2696,12,9
1737,2889,12,9
1738,2890,12,9
1739,2891,12,9
1740,2892,12,9
1741,3085,10,9
1742,3086,10,9
1743,3087,10,9
1744,3280,10,9
1745,3281,11,9
1746,3282,11,9
1747,3283,11,9
1748,3476,11,9
1749,3477,11,9
1750,3478,11,9
1751,3671,9,9
1752,3672,9,9
1753,3673,9,9
1754,3674,9,9
1755,3675,9,9
1756,3676,9,9
1757,3677,9,9
1758,3678,9,9
1759,3679,9,9
1760,3680,9,9
1761,3681,9,9
1762,3682,9,9
1763,3683,9,9
1764,3684,9,9
1765,3685,9,9
1766,3686,9,9
1767,3687,9,9
1768,3688,9,9
1769,3689,9,9
1770,3690,9,9
1771,3499,10,9
1772,3500,10,9
1773,3501,10,9
1774,3502,10,9
1775,3503,10,9
1776,3504,10,9
1777,3505,10,9
1778,3506,10,9
1779,3507,10,9
1780,3508,10,9
1781,3509,10,9
1782,3510,10,9
1783,3511,10,9
1784,3512,10,9
1785,3513,10,9
1786,3514,10,9
1787,3515,10,9
1788,3516,10,9
1789,3517,10,9
1790,3710,10,9
1791,3711,10,9
1792,3712,10,9
1793,3713,11,9
1794,3714,11,9
1795,3907,11,9
1796,3908,12,9
1797,3909,12,9
1798,4102,12,9
1799,4103,12,9
1800,4104,12,9
1801,4105,12,9
1802,4298,12,9
1803,4299,12,9
1804,4492,12,9
1805,4493,13,9
1806,4686,13,9
1807,4687,13,9
1808,4880,13,9
1809,5073,13,9
1810,5074,13,9
1811,5267,15,9
1812,5268,15,9
1813,5461,14,9
1814,5654,15,9
1815,5847,15,9
1816,6040,14,9
1817,6233,15,9
1818,6426,15,9
1819,6619,14,9
1820,6812,15,9
1821,7005,15,9
1822,7198,14,9
1823,7391,14,9
1824,7392,15,9
1825,7585,15,9
1826,7778,13,9
1827,7779,14,9
1828,7972,14,9
1829,8165,14,9
1830,8358,13,9
1831,8359,13,9
1832,8552,13,9
1833,8553,14,9
1834,8554,14,9
1835,8747,14,9
1836,8748,15,9
1837,8749,15,9
1838,8942,13,9
1839,8943,14,9
1840,9136,14,9
1841,9137,14,9
1842,9138,15,9
1843,9331,15,9
1844,9332,15,9
1845,9333,17,9
1846,9526,14,9
1847,9527,14,9
1848,9720,15,9
1849,9721,15,9
1850,9722,15,9
1851,9915,16,9
1852,9916,16,9
1853,9917,16,9
1854,10110,13,9
1855,10111,13,9
1856,10304,13,9
1857,10305,14,9
1858,10306,14,9
1859,10499,14,9
1860,10500,15,9
1861,10501,15,9
1862,10694,10,9
1863,10695,12,9
1864,10696,12,9
1865,10889,12,9
1866,10890,13,9
1867,10891,13,9
1868,11084,13,9
1869,11085,16,9
1870,11086,16,9
1871,11279,10,9
1872,11280,10,9
1873,11281,10,9
1874,11474,10,9
1875,11475,11,9
1876,11476,11,9
1877,11669,11,9
1878,11670,13,9
1879,11671,13,9
1880,11864,9,9
1881,11865,9,9
1882,11866,9,9
1883,12059,9,9
1884,12060,10,9
1885,12061,10,9
1886,12062,10,9
1887,12255,13,9
1888,12256,13,9
1889,12257,13,9
1890,12258,12,9
1891,12451,10,9
1892,12452,10,9
1893,12453,9,9
1894,12454,9,9
1895,12647,9,9
1896,12648,9,9
1897,12649,9,9
1898,12650,9,9
1899,12843,10,9
1900,12844,10,9
1901,12845,10,9
1902,12846,11,9
1903,13039,10,9
1904,13040,10,9
1905,13041,9,9
1906,13042,9,9
1907,13235,9,9
1908,13236,10,9
1909,13237,10,9
1910,13238,10,9
1911,13239,12,9
1912,13240,12,9
1913,13241,12,9
1914,13242,12,9
1915,13243,12,9
1916,13244,12,9
1917,13245,11,9
1918,13246,11,9
1919,13247,11,9
1920,2304,13,10
1921,2305,13,10
1922,2306,14,10
1923,2307,14,10
1924,2308,14,10
1925,2501,12,10
1926,2502,12,10
1927,2503,12,10
1928,2504,13,10
1929,2697,13,10
1930,2698,13,10
1931,2699,13,10
1932,2700,13,10
1933,2893,12,10
1934,2894,13,10
1935,2895,13,10
1936,3088,11,10
1937,3089,12,10
1938,3090,12,10
1939,3091,12,10
1940,3284,12,10
1941,3285,12,10
1942,3286,12,10
1943,3479,11,10
1944,3480,11,10
1945,3481,11,10
1946,3482,12,10
1947,3483,12,10
1948,3484,12,10
1949,3485,11,10
1950,3486,11,10
1951,3487,11,10
1952,3488,11,10
1953,3489,11,10
1954,3490,11,10
1955,3491,11,10
1956,3492,11,10
1957,3493,11,10
1958,3494,11,10
1959,3495,11,10
1960,3496,11,10
1961,3497,11,10
1962,3498,11,10
1963,3307,11,10
1964,3308,11,10
1965,3309,11,10
1966,3310,11,10
1967,3311,11,10
1968,3312,11,10
1969,3313,11,10
1970,3314,11,10
1971,3315,11,10
1972,3316,11,10
1973,3317,11,10
1974,3318,11,10
1975,3319,11,10
1976,3320,11,10
1977,3321,11,10
1978,3322,11,10
1979,3323,11,10
1980,3324,11,10
1981,3325,11,10
1982,3518,12,10
1983,3519,12,10
1984,3520,12,10
1985,3521,13,10
1986,3522,13,10
1987,3715,12,10
1988,3716,13,10
1989,3717,13,10
1990,3910,13,10
1991,3911,13,10
1992,3912,13,10
1993,3913,13,10
1994,4106,14,10
1995,4107,14,10
1996,4300,13,10
1997,4301,14,10
1998,4494,14,10
1999,4495,14,10
2000,4688,16,10
2001,4881,14,10
2002,4882,14,10
2003,5075,16,10
2004,5076,16,10
2005,5269,17,10
2006,5462,16,10
2007,5655,16,10
2008,5848,17,10
2009,6041,16,10
2010,6234,16,10
2011,6427,18,10
2012,6620,16,10
2013,6813,16,10
2014,7006,17,10
2015,7199,15,10
2016,7200,16,10
2017,7393,16,10
2018,7586,16,10
2019,7587,17,10
2020,7780,15,10
2021,7973,15,10
2022,8166,16,10
2023,8167,16,10
2024,8360,14,10
2025,8361,15,10
2026,8362,15,10
2027,8555,15,10
2028,8556,16,10
2029,8557,16,10
2030,8750,16,10
2031,8751,18,10
2032,8944,15,10
2033,8945,15,10
2034,8946,16,10
2035,9139,16,10
2036,9140,16,10
2037,9141,18,10
2038,9334,18,10
2039,9335,18,10
2040,9528,16,10
2041,9529,16,10
2042,9530,16,10
2043,9723,17,10
2044,9724,17,10
2045,9725,17,10
2046,9918,18,10
2047,9919,18,10
2048,10112,14,10
2049,10113,15,10
2050,10114,15,10
2051,10307,15,10
2052,10308,16,10
2053,10309,16,10
2054,10502,15,10
2055,10503,16,10
2056,10504,16,10
2057,10697,13,10
2058,10698,14,10
2059,10699,14,10
2060,10892,14,10
2061,10893,17,10
2062,10894,17,10
2063,11087,15,10
2064,11088,14,10
2065,11089,14,10
2066,11282,11,10
2067,11283,12,10
2068,11284,12,10
2069,11477,12,10
2070,11478,14,10
2071,11479,14,10
2072,11672,11,10
2073,11673,13,10
2074,11674,13,10
2075,11867,10,10
2076,11868,11,10
2077,11869,11,10
2078,11870,11,10
2079,12063,14,10
2080,12064,14,10
2081,12065,14,10
2082,12066,13,10
2083,12259,10,10
2084,12260,10,10
2085,12261,11,10
2086,12262,11,10
2087,12455,10,10
2088,12456,10,10
2089,12457,10,10
2090,12458,10,10
2091,12651,11,10
2092,12652,11,10
2093,12653,11,10
2094,12654,12,10
2095,12847,10,10
2096,12848,10,10
2097,12849,11,10
2098,12850,11,10
2099,13043,10,10
2100,13044,11,10
2101,13045,11,10
2102,13046,11,10
2103,13047,13,10
2104,13048,13,10
2105,13049,13,10
2106,13050,13,10
2107,13051,13,10
2108,13052,13,10
2109,13053,12,10
2110,13054,12,10
2111,13055,12,10
2112,2112,14,11
2113,2113,14,11
2114,2114,15,11
2115,2115,15,11
2116,2116,15,11
2117,2309,15,11
2118,2310,15,11
2119,2311,15,11
2120,2312,16,11
2121,2505,14,11
2122,2506,14,11
2123,2507,14,11
2124,2508,14,11
2125,2701,13,11
2126,2702,14,11
2127,2703,14,11
2128,2896,14,11
2129,2897,15,11
2130,2898,15,11
2131,2899,15,11
2132,3092,13,11
2133,3093,13,11
2134,3094,13,11
2135,3287,12,11
2136,3288,12,11
2137,3289,12,11
2138,3290,13,11
2139,3291,13,11
2140,3292,13,11
2141,3293,12,11
2142,3294,12,11
2143,3295,12,11
2144,3296,12,11
2145,3297,12,11
2146,3298,12,11
2147,3299,12,11
2148,3300,12,11
2149,3301,12,11
2150,3302,12,11
2151,3303,12,11
2152,3304,12,11
2153,3305,12,11
2154,3306,12,11
2155,3115,12,11
2156,3116,12,11
2157,3117,12,11
2158,3118,12,11
2159,3119,12,11
2160,3120,12,11
2161,3121,12,11
2162,3122,12,11
2163,3123,12,11
2164,3124,12,11
2165,3125,12,11
2166,3126,12,11
2167,3127,12,11
2168,3128,12,11
2169,3129,12,11
2170,3130,12,11
2171,3131,12,11
2172,3132,12,11
2173,3133,12,11
2174,3326,13,11
2175,3327,13,11
2176,3328,13,11
2177,3329,14,11
2178,3330,14,11
2179,3523,14,11
2180,3524,15,11
2181,3525,15,11
2182,3718,14,11
2183,3719,14,11
2184,3720,14,11
2185,3721,14,11
2186,3914,15,11
2187,3915,15,11
2188,4108,15,11
2189,4109,17,11
2190,4302,15,11
2191,4303,15,11
2192,4496,17,11
2193,4689,17,11
2194,4690,17,11
2195,4883,17,11
2196,4884,17,11
2197,5077,18,11
2198,5270,19,11
2199,5463,17,11
2200,5656,18,11
2201,5849,20,11
2202,6042,17,11
2203,6235,19,11
2204,6428,20,11
2205,6621,17,11
2206,6814,18,11
2207,7007,18,11
2208,7008,19,11
2209,7201,17,11
2210,7394,17,11
2211,7395,18,11
2212,7588,18,11
2213,7781,16,11
2214,7974,17,11
2215,7975,17,11
2216,8168,17,11
2217,8169,19,11
2218,8170,19,11
2219,8363,16,11
2220,8364,17,11
2221,8365,17,11
2222,8558,17,11
2223,8559,19,11
2224,8752,19,11
2225,8753,19,11
2226,8754,20,11
2227,8947,17,11
2228,8948,17,11
2229,8949,19,11
2230,9142,19,11
2231,9143,19,11
2232,9336,21,11
2233,9337,21,11
2234,9338,21,11
2235,9531,18,11
2236,9532,18,11
2237,9533,18,11
2238,9726,19,11
2239,9727,19,11
2240,9920,19,11
2241,9921,20,11
2242,9922,20,11
2243,10115,16,11
2244,10116,17,11
2245,10117,17,11
2246,10310,16,11
2247,10311,17,11
2248,10312,17,11
2249,10505,17,11
2250,10506,19,11
2251,10507,19,11
2252,10700,15,11
2253,10701,18,11
2254,10702,18,11
2255,10895,16,11
2256,10896,15,11
2257,10897,15,11
2258,11090,15,11
2259,11091,17,11
2260,11092,17,11
2261,11285,13,11
2262,11286,15,11
2263,11287,15,11
2264,11480,12,11
2265,11481,14,11
2266,11482,14,11
2267,11675,14,11
2268,11676,15,11
2269,11677,15,11
2270,11678,15,11
2271,11871,15,11
2272,11872,15,11
2273,11873,15,11
2274,11874,14,11
2275,12067,11,11
2276,12068,11,11
2277,12069,12,11
2278,12070,12,11
2279,12263,12,11
2280,12264,13,11
2281,12265,13,11
2282,12266,13,11
2283,12459,12,11
2284,12460,12,11
2285,12461,12,11
2286,12462,13,11
2287,12655,11,11
2288,12656,11,11
2289,12657,12,11
2290,12658,12,11
2291,12851,12,11
2292,12852,13,11
2293,12853,13,11
2294,12854,13,11
2295,12855,15,11
2296,12856,15,11
2297,12857,15,11
2298,12858,15,11
2299,12859,15,11
2300,12860,15,11
2301,12861,15,11
2302,12862,15,11
2303,12863,15,11
2304,1920,15,12
2305,1921,15,12
2306,1922,16,12
2307,1923,16,12
2308,1924,16,12
2309,2117,16,12
2310,2118,16,12
2311,2119,16,12
2312,2120,17,12
2313,2313,17,12
2314,2314,17,12
2315,2315,18,12
2316,2316,18,12
2317,2509,14,12
2318,2510,15,12
2319,2511,15,12
2320,2704,15,12
2321,2705,16,12
2322,2706,16,12
2323,2707,16,12
2324,2900,16,12
2325,2901,16,12
2326,2902,16,12
2327,3095,13,12
2328,3096,13,12
2329,3097,13,12
2330,3098,14,12
2331,3099,14,12
2332,3100,14,12
2333,3101,13,12
2334,3102,13,12
2335,3103,13,12
2336,3104,13,12
2337,3105,13,12
2338,3106,13,12
2339,3107,13,12
2340,3108,13,12
2341,3109,13,12
2342,3110,13,12
2343,3111,13,12
2344,3112,13,12
2345,3113,13,12
2346,3114,13,12
2347,2923,14,12
2348,2924,14,12
2349,2925,14,12
2350,2926,14,12
2351,2927,14,12
2352,2928,14,12
2353,2929,14,12
2354,2930,14,12
2355,2931,14,12
2356,2932,14,12
2357,2933,14,12
2358,2934,14,12
2359,2935,14,12
2360,2936,14,12
2361,2937,14,12
2362,2938,14,12
2363,2939,14,12
2364,2940,14,12
2365,2941,14,12
2366,3134,14,12
2367,3135,14,12
2368,3136,14,12
2369,3137,15,12
2370,3138,15,12
2371,3331,15,12
2372,3332,16,12
2373,3333,16,12
2374,3526,16,12
2375,3527,16,12
2376,3528,16,12
2377,3529,16,12
2378,3722,16,12
2379,3723,16,12
2380,3916,16,12
2381,3917,18,12
2382,4110,18,12
2383,4111,18,12
2384,4304,18,12
2385,4497,18,12
2386,4498,18,12
2387,4691,20,12
2388,4692,20,12
2389,4885,19,12
2390,5078,20,12
2391,5271,20,12
2392,5464,19,12
2393,5657,21,12
2394,5850,21,12
2395,6043,20,12
2396,6236,21,12
2397,6429,21,12
2398,6622,19,12
2399,6815,19,12
2400,6816,20,12
2401,7009,20,12
2402,7202,18,12
2403,7203,19,12
2404,7396,19,12
2405,7589,19,12
2406,7782,18,12
2407,7783,18,12
2408,7976,18,12
2409,7977,20,12
2410,7978,20,12
2411,8171,20,12
2412,8172,21,12
2413,8173,21,12
2414,8366,18,12
2415,8367,20,12
2416,8560,20,12
2417,8561,20,12
2418,8562,21,12
2419,8755,21,12
2420,8756,21,12
2421,8757,23,12
2422,8950,20,12
2423,8951,20,12
2424,9144,22,12
2425,9145,22,12
2426,9146,22,12
2427,9339,23,12
2428,9340,23,12
2429,9341,23,12
2430,9534,20,12
2431,9535,20,12
2432,9728,20,12
2433,9729,21,12
2434,9730,21,12
2435,9923,21,12
2436,9924,21,12
2437,9925,21,12
2438,10118,17,12
2439,10119,18,12
2440,10120,18,12
2441,10313,18,12
2442,10314,20,12
2443,10315,20,12
2444,10508,20,12
2445,10509,22,12
2446,10510,22,12
2447,10703,17,12
2448,10704,16,12
2449,10705,16,12
2450,10898,16,12
2451,10899,18,12
2452,10900,18,12
2453,11093,18,12
2454,11094,19,12
2455,11095,19,12
2456,11288,13,12
2457,11289,15,12
2458,11290,15,12
2459,11483,15,12
2460,11484,16,12
2461,11485,16,12
2462,11486,16,12
2463,11679,18,12
2464,11680,18,12
2465,11681,18,12
2466,11682,18,12
2467,11875,12,12
2468,11876,12,12
2469,11877,13,12
2470,11878,13,12
2471,12071,13,12
2472,12072,14,12
2473,12073,14,12
2474,12074,14,12
2475,12267,15,12
2476,12268,15,12
2477,12269,15,12
2478,12270,16,12
2479,12463,12,12
2480,12464,12,12
2481,12465,13,12
2482,12466,13,12
2483,12659,13,12
2484,12660,14,12
2485,12661,14,12
2486,12662,14,12
2487,12663,16,12
2488,12664,16,12
2489,12665,16,12
2490,12666,16,12
2491,12667,16,12
2492,12668,16,12
2493,12669,16,12
2494,12670,16,12
2495,12671,16,12
2496,1728,18,13
2497,1729,18,13
2498,1730,19,13
2499,1731,19,13
2500,1732,19,13
2501,1925,17,13
2502,1926,17,13
2503,1927,17,13
2504,1928,18,13
2505,2121,18,13
2506,2122,18,13
2507,2123,19,13
2508,2124,19,13
2509,2317,18,13
2510,2318,18,13
2511,2319,18,13
2512,2512,16,13
2513,2513,17,13
2514,2514,17,13
2515,2515,17,13
2516,2708,17,13
2517,2709,17,13
2518,2710,17,13
2519,2903,16,13
2520,2904,16,13
2521,2905,16,13
2522,2906,16,13
2523,2907,16,13
2524,2908,16,13
2525,2909,15,13
2526,2910,15,13
2527,2911,15,13
2528,2912,15,13
2529,2913,15,13
2530,2914,15,13
2531,2915,14,13
2532,2916,14,13
2533,2917,14,13
2534,2918,15,13
2535,2919,15,13
2536,2920,15,13
2537,2921,14,13
2538,2922,14,13
2539,2731,15,13
2540,2732,15,13
2541,2733,15,13
2542,2734,15,13
2543,2735,15,13
2544,2736,15,13
2545,2737,15,13
2546,2738,15,13
2547,2739,15,13
2548,2740,15,13
2549,2741,15,13
2550,2742,15,13
2551,2743,15,13
2552,2744,15,13
2553,2745,15,13
2554,2746,15,13
2555,2747,15,13
2556,2748,15,13
2557,2749,15,13
2558,2942,16,13
2559,2943,16,13
2560,2944,16,13
2561,2945,17,13
2562,2946,17,13
2563,3139,16,13
2564,3140,17,13
2565,3141,17,13
2566,3334,17,13
2567,3335,17,13
2568,3336,17,13
2569,3337,17,13
2570,3530,18,13
2571,3531,18,13
2572,3724,17,13
2573,3725,19,13
2574,3918,19,13
2575,3919,19,13
2576,4112,21,13
2577,4305,19,13
2578,4306,19,13
2579,4499,21,13
2580,4500,21,13
2581,4693,22,13
2582,4886,21,13
2583,5079,21,13
2584,5272,23,13
2585,5465,22,13
2586,5658,22,13
2587,5851,23,13
2588,6044,22,13
2589,6237,22,13
2590,6430,23,13
2591,6623,20,13
2592,6624,21,13
2593,6817,21,13
2594,7010,22,13
2595,7011,23,13
2596,7204,20,13
2597,7397,20,13
2598,7590,22,13
2599,7591,22,13
2600,7784,19,13
2601,7785,21,13
2602,7786,21,13
2603,7979,21,13
2604,7980,22,13
2605,7981,22,13
2606,8174,22,13
2607,8175,23,13
2608,8368,21,13
2609,8369,21,13
2610,8370,22,13
2611,8563,22,13
2612,8564,22,13
2613,8565,24,13
2614,8758,24,13
2615,8759,24,13
2616,8952,23,13
2617,8953,23,13
2618,8954,23,13
2619,9147,24,13
2620,9148,24,13
2621,9149,24,13
2622,9342,24,13
2623,9343,24,13
2624,9536,21,13
2625,9537,22,13
2626,9538,22,13
2627,9731,22,13
2628,9732,22,13
2629,9733,22,13
2630,9926,21,13
2631,9927,23,13
2632,9928,23,13
2633,10121,19,13
2634,10122,21,13
2635,10123,21,13
2636,10316,21,13
2637,10317,23,13
2638,10318,23,13
2639,10511,22,13
2640,10512,21,13
2641,10513,21,13
2642,10706,17,13
2643,10707,19,13
2644,10708,19,13
2645,10901,19,13
2646,10902,20,13
2647,10903,20,13
2648,11096,18,13
2649,11097,20,13
2650,11098,20,13
2651,11291,16,13
2652,11292,17,13
2653,11293,17,13
2654,11294,17,13
2655,11487,19,13
2656,11488,19,13
2657,11489,19,13
2658,11490,19,13
2659,11683,16,13
2660,11684,16,13
2661,11685,17,13
2662,11686,17,13
2663,11879,14,13
2664,11880,15,13
2665,11881,15,13
2666,11882,15,13
2667,12075,16,13
2668,12076,16,13
2669,12077,16,13
2670,12078,17,13
2671,12271,14,13
2672,12272,14,13
2673,12273,15,13
2674,12274,15,13
2675,12467,14,13
2676,12468,15,13
2677,12469,15,13
2678,12470,15,13
2679,12471,17,13
2680,12472,17,13
2681,12473,17,13
2682,12474,17,13
2683,12475,17,13
2684,12476,17,13
2685,12477,17,13
2686,12478,17,13
2687,12479,17,13
2688,1536,19,14
2689,1537,19,14
2690,1538,20,14
2691,1539,20,14
2692,1540,20,14
2693,1733,20,14
2694,1734,20,14
2695,1735,20,14
2696,1736,22,14
2697,1929,19,14
2698,1930,19,14
2699,1931,20,14
2700,1932,20,14
2701,2125,19,14
2702,2126,19,14
2703,2127,19,14
2704,2320,19,14
2705,2321,21,14
2706,2322,21,14
2707,2323,21,14
2708,2516,18,14
2709,2517,18,14
2710,2518,18,14
2711,2711,17,14
2712,2712,17,14
2713,2713,17,14
2714,2714,17,14
2715,2715,17,14
2716,2716,17,14
2717,2717,16,14
2718,2718,16,14
2719,2719,16,14
2720,2720,16,14
2721,2721,16,14
2722,2722,16,14
2723,2723,15,14
2724,2724,15,14
2725,2725,15,14
2726,2726,16,14
2727,2727,16,14
2728,2728,16,14
2729,2729,15,14
2730,2730,15,14
2731,2539,16,14
2732,2540,16,14
2733,2541,16,14
2734,2542,16,14
2735,2543,16,14
2736,2544,16,14
2737,2545,16,14
2738,2546,16,14
2739,2547,16,14
2740,2548,16,14
2741,2549,16,14
2742,2550,16,14
2743,2551,16,14
2744,2552,16,14
2745,2553,16,14
2746,2554,16,14
2747,2555,16,14
2748,2556,16,14
2749,2557,16,14
2750,2750,17,14
2751,2751,17,14
2752,2752,17,14
2753,2753,18,14
2754,2754,18,14
2755,2947,18,14
2756,2948,19,14
2757,2949,19,14
2758,3142,18,14
2759,3143,18,14
2760,3144,18,14
2761,3145,18,14
2762,3338,19,14
2763,3339,19,14
2764,3532,19,14
2765,3533,21,14
2766,3726,20,14
2767,3727,20,14
2768,3920,22,14
2769,4113,22,14
2770,4114,22,14
2771,4307,22,14
2772,4308,22,14
2773,4501,23,14
2774,4694,24,14
2775,4887,22,14
2776,5080,24,14
2777,5273,25,14
2778,5466,23,14
2779,5659,24,14
2780,5852,26,14
2781,6045,23,14
2782,6238,24,14
2783,6431,24,14
2784,6432,25,14
2785,6625,22,14
2786,6818,23,14
2787,6819,24,14
2788,7012,24,14
2789,7205,21,14
2790,7398,23,14
2791,7399,23,14
2792,7592,23,14
2793,7593,24,14
2794,7594,24,14
2795,7787,22,14
2796,7788,23,14
2797,7789,23,14
2798,7982,23,14
2799,7983,24,14
2800,8176,24,14
2801,8177,24,14
2802,8178,25,14
2803,8371,23,14
2804,8372,23,14
2805,8373,25,14
2806,8566,25,14
2807,8567,25,14
2808,8760,27,14
2809,8761,27,14
2810,8762,27,14
2811,8955,25,14
2812,8956,25,14
2813,8957,25,14
2814,9150,25,14
2815,9151,25,14
2816,9344,25,14
2817,9345,27,14
2818,9346,27,14
2819,9539,23,14
2820,9540,23,14
2821,9541,23,14
2822,9734,22,14
2823,9735,24,14
2824,9736,24,14
2825,9929,24,14
2826,9930,25,14
2827,9931,25,14
2828,10124,22,14
2829,10125,24,14
2830,10126,24,14
2831,10319,23,14
2832,10320,22,14
2833,10321,22,14
2834,10514,22,14
2835,10515,24,14
2836,10516,24,14
2837,10709,20,14
2838,10710,21,14
2839,10711,21,14
2840,10904,19,14
2841,10905,21,14
2842,10906,21,14
2843,11099,21,14
2844,11100,22,14
2845,11101,22,14
2846,11102,22,14
2847,11295,20,14
2848,11296,20,14
2849,11297,20,14
2850,11298,20,14
2851,11491,17,14
2852,11492,17,14
2853,11493,18,14
2854,11494,18,14
2855,11687,18,14
2856,11688,18,14
2857,11689,18,14
2858,11690,18,14
2859,11883,17,14
2860,11884,17,14
2861,11885,17,14
2862,11886,18,14
2863,12079,15,14
2864,12080,15,14
2865,12081,16,14
2866,12082,16,14
2867,12275,16,14
2868,12276,18,14
2869,12277,18,14
2870,12278,18,14
2871,12279,20,14
2872,12280,20,14
2873,12281,20,14
2874,12282,20,14
2875,12283,20,14
2876,12284,20,14
2877,12285,20,14
2878,12286,20,14
2879,12287,20,14
2880,1344,20,15
2881,1345,20,15
2882,1346,21,15
2883,1347,21,15
2884,1348,21,15
2885,1541,21,15
2886,1542,21,15
2887,1543,21,15
2888,1544,23,15
2889,1737,23,15
2890,1738,23,15
