R2ID,ID,Dist
455,5434,1
456,5435,1
457,5436,1
458,5629,1
459,5630,1
460,5631,1
461,5632,1
462,5633,1
463,5826,1
464,5827,1
465,5828,1
466,5829,1
467,6022,1
468,6023,1
469,6024,1
470,6217,1
471,6218,1
472,6219,1
473,6412,1
474,6605,1
475,6606,1
476,6799,1
477,6800,1
478,6993,1
479,7186,1
480,7187,2
481,7380,1
482,7573,1
483,7766,2
484,7959,1
485,8152,1
486,8345,2
487,8538,1
488,8731,1
489,8924,2
490,9117,1
491,9310,1
492,9311,1
493,9504,1
494,9697,1
495,9698,1
496,9891,1
497,10084,1
498,10277,1
499,10278,1
500,10471,1
501,10472,1
502,10473,1
503,10666,1
504,10667,1
505,10668,1
506,10861,1
507,10862,1
508,11055,1
509,11056,1
510,11057,1
511,11250,1
512,11251,1
513,11252,1
514,11445,1
515,11446,1
516,11639,1
517,11640,1
518,11641,1
519,11834,2
520,11835,1
521,11836,1
522,12029,1
523,12030,1
524,12223,1
525,12224,1
526,12225,1
527,12418,3
528,12419,3
529,12420,2
530,12613,1
531,12614,1
532,12615,1
533,12808,1
534,12809,1
535,12810,1
536,13003,2
537,13004,2
538,13005,2
539,13198,1
540,13199,1
541,13200,1
542,13393,1
543,13394,1
544,13395,1
545,13588,3
546,13589,3
547,13590,3
548,13783,1
549,13784,1
550,13785,1
551,13978,1
552,13979,1
553,13980,1
554,13981,1
555,14174,4
556,14175,4
557,14176,4
558,14177,4
559,14370,1
560,14371,1
561,14372,1
562,14373,1
563,14566,1
564,14567,1
565,14568,1
566,14569,1
567,14762,3
568,14763,3
569,14764,3
570,14765,3
571,14958,1
572,14959,1
573,14960,1
574,14961,1
575,15154,1
576,15155,1
577,15156,1
578,15157,1
579,15158,1
580,15159,1
581,15160,1
582,15161,1
583,15162,1
584,15163,1
585,15164,1
586,15165,1
587,15357,1
588,15549,1
589,15741,1
590,15933,1
591,16125,1
592,16316,2
593,16508,2
594,16700,2
595,16892,2
596,17084,1
597,17275,1
598,17467,1
599,17659,1
600,17851,1
601,18042,1
602,18234,1
603,18426,1
604,18618,1
605,18809,2
606,19001,1
607,19000,1
608,19191,1
609,19190,1
610,19381,1
611,19380,1
612,19571,1
613,19570,1
614,19569,1
615,19760,1
616,19759,1
617,19758,1
618,19757,1
619,19756,1
620,19755,1
621,19562,1
622,19561,1
623,19560,1
624,19559,1
625,19558,1
626,19365,2
627,19364,1
628,19363,1
629,19362,1
630,19361,1
631,19360,1
632,19167,1
633,19166,1
634,19165,1
635,19164,1
636,19163,1
637,19162,1
638,19161,1
639,19160,1
640,19159,1
641,19158,1
642,19157,1
643,19156,1
644,19155,1
645,19154,1
646,19153,1
647,19152,1
648,19151,1
649,19150,1
650,19149,1
651,18956,1
652,18955,1
653,18954,1
654,18953,1
655,18952,1
656,18951,1
657,18950,1
658,18949,1
659,18948,1
660,18947,1
661,18946,1
662,18945,1
663,18944,1
664,18943,1
665,18942,1
666,18941,1
667,18940,1
668,18939,1
669,18938,1
670,18745,1
671,18744,1
672,18743,1
673,18742,1
674,18741,1
675,18740,1
676,18739,1
677,18738,1
678,18545,1
679,18544,1
680,18543,1
681,18542,1
682,18541,1
683,18540,1
684,18539,1
685,18538,1
686,18345,1
687,18344,1
688,18343,1
689,18150,1
690,18149,1
691,18148,1
692,17955,1
693,17954,1
694,17953,1
695,17760,1
696,17759,1
697,17566,1
698,17565,1
699,17564,1
700,17371,1
701,17370,1
